Ship_id,Order_ID,Ship_Mode,Ship_Date
SHP_6410,31590,REGULAR AIR,6-6-10
SHP_755,35011,REGULAR AIR,12-12-12
SHP_780,49510,REGULAR AIR,21-3-12
SHP_737,24576,REGULAR AIR,13-12-12
SHP_737,24576,REGULAR AIR,13-12-12
SHP_759,37315,EXPRESS AIR,12-6-12
SHP_761,37925,REGULAR AIR,27-9-10
SHP_758,37315,REGULAR AIR,12-6-12
SHP_760,37925,DELIVERY TRUCK,27-9-10
SHP_787,51073,REGULAR AIR,15-5-10
SHP_786,51073,EXPRESS AIR,16-5-10
SHP_728,20448,EXPRESS AIR,3-8-11
SHP_5287,2757,EXPRESS AIR,20-7-11
SHP_5347,22727,REGULAR AIR,3-7-11
SHP_5465,59008,DELIVERY TRUCK,29-9-10
SHP_5379,32804,REGULAR AIR,10-9-12
SHP_5380,32804,REGULAR AIR,11-9-12
SHP_4358,19621,REGULAR AIR,8-9-11
SHP_4394,34180,EXPRESS AIR,3-9-11
SHP_4376,29028,DELIVERY TRUCK,7-2-11
SHP_4386,30917,REGULAR AIR,5-11-10
SHP_4397,36838,EXPRESS AIR,17-4-09
SHP_4405,41542,DELIVERY TRUCK,27-9-09
SHP_4347,11908,DELIVERY TRUCK,27-5-10
SHP_4341,8288,REGULAR AIR,10-5-11
SHP_4429,50370,EXPRESS AIR,7-11-12
SHP_4359,19621,EXPRESS AIR,8-9-11
SHP_4385,30917,REGULAR AIR,3-11-10
SHP_1454,15109,REGULAR AIR,15-12-10
SHP_1477,24899,REGULAR AIR,22-8-11
SHP_1453,15109,REGULAR AIR,16-12-10
SHP_1453,15109,REGULAR AIR,16-12-10
SHP_1453,15109,REGULAR AIR,16-12-10
SHP_1449,10242,REGULAR AIR,13-12-10
SHP_1456,15332,REGULAR AIR,1-6-10
SHP_1452,15109,REGULAR AIR,17-12-10
SHP_7176,194,REGULAR AIR,6-4-12
SHP_7176,194,REGULAR AIR,6-4-12
SHP_7186,2503,REGULAR AIR,21-6-10
SHP_7185,2503,REGULAR AIR,20-6-10
SHP_7185,2503,REGULAR AIR,20-6-10
SHP_5111,49344,REGULAR AIR,30-12-12
SHP_5111,49344,REGULAR AIR,30-12-12
SHP_5094,35043,REGULAR AIR,20-7-10
SHP_5087,31620,REGULAR AIR,13-8-11
SHP_5091,32356,DELIVERY TRUCK,12-10-12
SHP_5066,19654,REGULAR AIR,9-1-11
SHP_5093,35043,EXPRESS AIR,20-7-10
SHP_5078,27687,REGULAR AIR,24-4-10
SHP_5090,32356,REGULAR AIR,11-10-12
SHP_5116,54786,REGULAR AIR,13-1-12
SHP_7128,27780,REGULAR AIR,20-10-12
SHP_7117,19559,EXPRESS AIR,16-4-10
SHP_7118,19559,EXPRESS AIR,18-4-10
SHP_7169,57063,REGULAR AIR,2-6-11
SHP_7116,19559,REGULAR AIR,17-4-10
SHP_7106,9664,REGULAR AIR,10-4-10
SHP_7152,43104,DELIVERY TRUCK,31-10-12
SHP_7127,27780,REGULAR AIR,21-10-12
SHP_7127,27780,REGULAR AIR,21-10-12
SHP_7110,13607,EXPRESS AIR,19-11-10
SHP_7114,15015,REGULAR AIR,26-11-10
SHP_7158,45989,REGULAR AIR,23-8-10
SHP_7153,43301,DELIVERY TRUCK,22-8-09
SHP_7170,57063,REGULAR AIR,4-6-11
SHP_7111,13607,REGULAR AIR,20-11-10
SHP_7154,43301,REGULAR AIR,23-8-09
SHP_7109,13607,REGULAR AIR,19-11-10
SHP_7119,21188,REGULAR AIR,23-9-11
SHP_1536,46726,REGULAR AIR,5-7-12
SHP_1535,46503,REGULAR AIR,9-11-11
SHP_1560,55461,REGULAR AIR,29-9-09
SHP_1537,46726,REGULAR AIR,7-7-12
SHP_1507,36163,REGULAR AIR,5-11-12
SHP_1562,55969,REGULAR AIR,7-10-10
SHP_1863,10371,EXPRESS AIR,18-9-09
SHP_1871,11841,REGULAR AIR,20-4-10
SHP_2185,43875,REGULAR AIR,9-12-11
SHP_2185,43875,REGULAR AIR,9-12-11
SHP_2139,38503,REGULAR AIR,5-5-09
SHP_2139,38503,REGULAR AIR,5-5-09
SHP_2186,43875,REGULAR AIR,8-12-11
SHP_1870,11841,REGULAR AIR,22-4-10
SHP_2183,43875,EXPRESS AIR,10-12-11
SHP_2140,38503,DELIVERY TRUCK,9-5-09
SHP_2184,43875,DELIVERY TRUCK,9-12-11
SHP_2000,22881,REGULAR AIR,7-4-10
SHP_3470,51008,REGULAR AIR,22-8-11
SHP_3354,32613,EXPRESS AIR,23-12-11
SHP_3401,38305,REGULAR AIR,2-5-11
SHP_3448,46597,REGULAR AIR,31-12-09
SHP_3356,32613,EXPRESS AIR,18-12-11
SHP_3450,46597,DELIVERY TRUCK,2-1-10
SHP_3449,46597,REGULAR AIR,2-1-10
SHP_3355,32613,REGULAR AIR,18-12-11
SHP_4633,25828,REGULAR AIR,25-11-10
SHP_4765,44609,REGULAR AIR,23-6-11
SHP_4758,43904,REGULAR AIR,2-5-10
SHP_4742,40032,DELIVERY TRUCK,7-12-12
SHP_4729,37794,REGULAR AIR,26-3-09
SHP_4691,33637,REGULAR AIR,26-11-12
SHP_4766,44609,EXPRESS AIR,22-6-11
SHP_4685,33285,REGULAR AIR,20-1-12
SHP_4730,37794,REGULAR AIR,28-3-09
SHP_4757,43904,REGULAR AIR,3-5-10
SHP_5218,12871,REGULAR AIR,6-10-11
SHP_5229,25828,REGULAR AIR,24-11-10
SHP_5220,15491,REGULAR AIR,18-1-12
SHP_5230,25828,DELIVERY TRUCK,23-11-10
SHP_5092,33473,REGULAR AIR,4-1-11
SHP_5112,49351,REGULAR AIR,3-4-12
SHP_5063,19136,REGULAR AIR,6-8-10
SHP_5068,20037,DELIVERY TRUCK,15-1-09
SHP_5118,56099,REGULAR AIR,12-10-10
SHP_5118,56099,REGULAR AIR,12-10-10
SHP_5085,30374,REGULAR AIR,22-3-10
SHP_5085,30374,REGULAR AIR,22-3-10
SHP_5076,25926,DELIVERY TRUCK,21-11-09
SHP_5056,7776,DELIVERY TRUCK,14-3-09
SHP_5067,20037,REGULAR AIR,15-1-09
SHP_5055,7776,DELIVERY TRUCK,15-3-09
SHP_5065,19206,DELIVERY TRUCK,1-4-10
SHP_5077,25926,REGULAR AIR,22-11-09
SHP_5064,19206,REGULAR AIR,3-4-10
SHP_4487,6406,REGULAR AIR,16-8-09
SHP_4693,33670,REGULAR AIR,28-4-12
SHP_4692,33670,REGULAR AIR,29-4-12
SHP_4467,3488,REGULAR AIR,8-1-11
SHP_4615,23270,EXPRESS AIR,18-3-11
SHP_4641,26919,REGULAR AIR,12-12-12
SHP_4641,26919,REGULAR AIR,12-12-12
SHP_4642,26945,REGULAR AIR,5-2-09
SHP_4614,23270,DELIVERY TRUCK,17-3-11
SHP_4793,47075,DELIVERY TRUCK,19-10-11
SHP_4466,3488,DELIVERY TRUCK,10-1-11
SHP_4791,46949,REGULAR AIR,8-3-10
SHP_4526,11815,REGULAR AIR,14-9-11
SHP_4590,20966,REGULAR AIR,22-9-10
SHP_4590,20966,REGULAR AIR,22-9-10
SHP_4592,21063,REGULAR AIR,19-4-11
SHP_4631,25541,REGULAR AIR,15-1-09
SHP_4628,24902,REGULAR AIR,28-5-10
SHP_4593,21063,DELIVERY TRUCK,15-4-11
SHP_4591,20966,REGULAR AIR,25-9-10
SHP_4653,28769,REGULAR AIR,28-8-10
SHP_3285,19811,EXPRESS AIR,13-8-11
SHP_3317,24647,EXPRESS AIR,5-6-09
SHP_3316,24647,REGULAR AIR,6-6-09
SHP_3294,20384,DELIVERY TRUCK,29-10-11
SHP_3421,41254,REGULAR AIR,12-1-11
SHP_3409,39335,REGULAR AIR,27-5-09
SHP_3293,20384,REGULAR AIR,1-11-11
SHP_3408,39335,REGULAR AIR,26-5-09
SHP_2398,30433,EXPRESS AIR,9-6-10
SHP_2374,19431,REGULAR AIR,25-5-09
SHP_2360,11398,REGULAR AIR,8-8-12
SHP_2359,11398,REGULAR AIR,7-8-12
SHP_2475,58720,EXPRESS AIR,8-3-10
SHP_2405,30981,DELIVERY TRUCK,19-2-11
SHP_2406,30981,DELIVERY TRUCK,17-2-11
SHP_2474,58720,REGULAR AIR,7-3-10
SHP_4225,6402,REGULAR AIR,28-4-11
SHP_4282,30626,EXPRESS AIR,26-4-11
SHP_4293,38176,EXPRESS AIR,17-8-10
SHP_4277,27078,REGULAR AIR,13-8-12
SHP_4292,38176,EXPRESS AIR,16-8-10
SHP_4287,34661,REGULAR AIR,22-1-10
SHP_4245,14117,REGULAR AIR,27-8-10
SHP_4267,22917,EXPRESS AIR,4-3-09
SHP_1288,22885,REGULAR AIR,25-11-09
SHP_5129,4871,REGULAR AIR,14-6-11
SHP_5184,45506,REGULAR AIR,31-12-11
SHP_5189,46979,REGULAR AIR,25-7-12
SHP_5188,46979,DELIVERY TRUCK,18-7-12
SHP_5201,55847,REGULAR AIR,21-7-09
SHP_5203,56197,DELIVERY TRUCK,11-5-09
SHP_5202,56197,EXPRESS AIR,13-5-09
SHP_5128,4871,DELIVERY TRUCK,13-6-11
SHP_5200,55847,REGULAR AIR,23-7-09
SHP_5166,31106,REGULAR AIR,18-2-12
SHP_5181,43493,REGULAR AIR,13-5-12
SHP_5157,25314,REGULAR AIR,26-2-12
SHP_5167,31106,REGULAR AIR,23-2-12
SHP_5180,43493,REGULAR AIR,12-5-12
SHP_5191,48391,REGULAR AIR,30-10-10
SHP_5179,43493,REGULAR AIR,11-5-12
SHP_5149,18374,REGULAR AIR,2-10-12
SHP_5171,34663,DELIVERY TRUCK,8-7-11
SHP_5164,31106,REGULAR AIR,16-2-12
SHP_5165,31106,REGULAR AIR,21-2-12
SHP_5187,46881,EXPRESS AIR,8-10-09
SHP_5185,45767,EXPRESS AIR,12-7-12
SHP_4747,40964,REGULAR AIR,26-5-11
SHP_4788,46721,REGULAR AIR,14-9-09
SHP_4788,46721,REGULAR AIR,14-9-09
SHP_4788,46721,REGULAR AIR,14-9-09
SHP_4482,5635,REGULAR AIR,17-8-12
SHP_4482,5635,REGULAR AIR,17-8-12
SHP_4737,39008,DELIVERY TRUCK,30-4-11
SHP_4553,15296,REGULAR AIR,9-8-12
SHP_5206,59939,REGULAR AIR,1-9-10
SHP_5133,8416,REGULAR AIR,10-8-10
SHP_4128,17410,REGULAR AIR,6-9-10
SHP_2267,53254,REGULAR AIR,21-8-09
SHP_4099,1444,REGULAR AIR,6-12-09
SHP_4118,1444,DELIVERY TRUCK,8-12-09
SHP_2190,44390,REGULAR AIR,5-12-10
SHP_4106,13476,REGULAR AIR,16-10-10
SHP_4568,18592,REGULAR AIR,1-10-12
SHP_4654,28928,REGULAR AIR,2-5-10
SHP_4654,28928,REGULAR AIR,2-5-10
SHP_4718,36295,REGULAR AIR,6-9-10
SHP_4787,46656,REGULAR AIR,17-7-09
SHP_4655,28928,REGULAR AIR,30-4-10
SHP_5841,38950,REGULAR AIR,5-7-11
SHP_5761,11427,REGULAR AIR,25-11-10
SHP_5752,7527,REGULAR AIR,12-12-09
SHP_5752,7527,REGULAR AIR,12-12-09
SHP_5838,38628,REGULAR AIR,3-11-11
SHP_5893,53222,REGULAR AIR,19-10-09
SHP_5873,49862,REGULAR AIR,14-9-12
SHP_5903,57798,DELIVERY TRUCK,16-9-12
SHP_5840,38950,REGULAR AIR,3-7-11
SHP_5840,38950,REGULAR AIR,3-7-11
SHP_5849,41605,REGULAR AIR,26-12-10
SHP_5811,28738,REGULAR AIR,12-8-12
SHP_5762,11427,REGULAR AIR,26-11-10
SHP_5812,28738,REGULAR AIR,11-8-12
SHP_5753,8546,EXPRESS AIR,3-4-12
SHP_4328,58241,REGULAR AIR,8-9-10
SHP_4328,58241,REGULAR AIR,8-9-10
SHP_4266,22819,REGULAR AIR,12-11-12
SHP_4302,45863,EXPRESS AIR,23-9-10
SHP_4298,41632,REGULAR AIR,8-12-10
SHP_4325,57537,REGULAR AIR,18-9-12
SHP_4307,48896,REGULAR AIR,30-10-09
SHP_4288,34754,REGULAR AIR,6-6-12
SHP_4220,3588,DELIVERY TRUCK,18-3-11
SHP_4228,6720,REGULAR AIR,11-9-10
SHP_4327,57698,REGULAR AIR,8-1-12
SHP_4315,55460,REGULAR AIR,28-5-12
SHP_4326,57698,REGULAR AIR,7-1-12
SHP_4218,3588,REGULAR AIR,19-3-11
SHP_4262,21314,DELIVERY TRUCK,9-11-09
SHP_4296,40354,DELIVERY TRUCK,4-1-09
SHP_4227,6720,DELIVERY TRUCK,12-9-10
SHP_4286,32070,REGULAR AIR,17-7-09
SHP_4219,3588,REGULAR AIR,20-3-11
SHP_4219,3588,REGULAR AIR,20-3-11
SHP_4261,21314,REGULAR AIR,6-11-09
SHP_4316,55460,REGULAR AIR,27-5-12
SHP_4226,6720,REGULAR AIR,10-9-10
SHP_4323,57537,EXPRESS AIR,19-9-12
SHP_4295,40354,REGULAR AIR,4-1-09
SHP_4260,21314,REGULAR AIR,4-11-09
SHP_4243,12803,REGULAR AIR,27-2-10
SHP_4217,3493,REGULAR AIR,25-8-10
SHP_4264,21925,REGULAR AIR,14-7-12
SHP_4324,57537,REGULAR AIR,19-9-12
SHP_3003,13378,REGULAR AIR,26-9-09
SHP_3091,20518,REGULAR AIR,6-10-09
SHP_3047,3877,EXPRESS AIR,20-5-10
SHP_3154,38976,REGULAR AIR,27-12-10
SHP_3092,20518,DELIVERY TRUCK,6-10-09
SHP_3043,1988,REGULAR AIR,7-10-11
SHP_3184,55425,EXPRESS AIR,3-11-11
SHP_4444,197,REGULAR AIR,8-4-11
SHP_4565,16866,REGULAR AIR,7-2-12
SHP_4613,23232,REGULAR AIR,16-4-10
SHP_4686,33479,REGULAR AIR,20-9-12
SHP_4686,33479,REGULAR AIR,20-9-12
SHP_4686,33479,REGULAR AIR,20-9-12
SHP_4612,23232,REGULAR AIR,17-4-10
SHP_4660,29191,DELIVERY TRUCK,29-6-12
SHP_4611,23232,EXPRESS AIR,17-4-10
SHP_2287,55716,REGULAR AIR,23-10-12
SHP_1773,3648,REGULAR AIR,23-6-10
SHP_3547,2754,EXPRESS AIR,4-4-09
SHP_1772,3648,REGULAR AIR,18-6-10
SHP_3546,2754,REGULAR AIR,4-4-09
SHP_1787,29762,DELIVERY TRUCK,4-8-10
SHP_1774,6246,REGULAR AIR,23-10-09
SHP_1147,45155,REGULAR AIR,15-2-11
SHP_1146,45155,REGULAR AIR,22-2-11
SHP_6663,53635,REGULAR AIR,20-7-12
SHP_6733,59553,REGULAR AIR,14-11-10
SHP_6719,58084,REGULAR AIR,21-8-12
SHP_6732,59553,REGULAR AIR,13-11-10
SHP_6718,58084,REGULAR AIR,19-8-12
SHP_7246,29187,REGULAR AIR,4-8-09
SHP_7246,29187,REGULAR AIR,4-8-09
SHP_7246,29187,REGULAR AIR,4-8-09
SHP_7248,29187,REGULAR AIR,7-8-09
SHP_7247,29187,DELIVERY TRUCK,7-8-09
SHP_7462,6,REGULAR AIR,21-2-12
SHP_7676,57216,REGULAR AIR,31-7-10
SHP_7515,11013,REGULAR AIR,18-4-09
SHP_7661,52673,REGULAR AIR,9-5-12
SHP_7652,50726,EXPRESS AIR,31-10-11
SHP_7651,50726,DELIVERY TRUCK,4-11-11
SHP_7675,57216,DELIVERY TRUCK,29-7-10
SHP_7662,52673,REGULAR AIR,10-5-12
SHP_7502,9476,EXPRESS AIR,27-5-09
SHP_7489,7203,REGULAR AIR,10-1-09
SHP_4922,17666,REGULAR AIR,8-9-10
SHP_4887,2023,REGULAR AIR,7-5-12
SHP_4921,17666,REGULAR AIR,10-9-10
SHP_4913,13127,DELIVERY TRUCK,3-8-10
SHP_4984,39267,REGULAR AIR,20-1-10
SHP_4882,512,REGULAR AIR,19-5-11
SHP_4883,512,EXPRESS AIR,21-5-11
SHP_4985,39267,REGULAR AIR,19-1-10
SHP_4886,2023,REGULAR AIR,5-5-12
SHP_5044,59777,EXPRESS AIR,13-12-10
SHP_3627,20390,REGULAR AIR,2-9-09
SHP_3858,53795,REGULAR AIR,1-2-12
SHP_3760,40100,REGULAR AIR,8-2-12
SHP_3857,53795,EXPRESS AIR,31-1-12
SHP_3550,3333,REGULAR AIR,15-9-12
SHP_3555,4193,REGULAR AIR,8-1-09
SHP_3555,4193,REGULAR AIR,8-1-09
SHP_3549,3333,REGULAR AIR,17-9-12
SHP_3557,4512,DELIVERY TRUCK,29-10-11
SHP_3626,20390,EXPRESS AIR,3-9-09
SHP_5539,42727,REGULAR AIR,30-4-11
SHP_5500,16579,REGULAR AIR,13-12-10
SHP_5500,16579,REGULAR AIR,13-12-10
SHP_5488,11109,REGULAR AIR,16-3-11
SHP_5569,55906,REGULAR AIR,27-11-09
SHP_5569,55906,REGULAR AIR,27-11-09
SHP_5541,43556,REGULAR AIR,27-7-12
SHP_5538,42727,DELIVERY TRUCK,30-4-11
SHP_5522,30944,REGULAR AIR,23-6-11
SHP_5568,55906,REGULAR AIR,28-11-09
SHP_5563,51426,REGULAR AIR,2-12-10
SHP_2463,52516,EXPRESS AIR,8-1-12
SHP_2467,55265,REGULAR AIR,28-9-09
SHP_2455,48518,EXPRESS AIR,4-4-09
SHP_2462,52516,DELIVERY TRUCK,5-1-12
SHP_2394,27201,DELIVERY TRUCK,25-7-12
SHP_2394,27201,DELIVERY TRUCK,25-7-12
SHP_2357,11040,REGULAR AIR,23-10-11
SHP_2465,53574,REGULAR AIR,10-4-12
SHP_6783,9794,REGULAR AIR,25-3-12
SHP_6764,4422,REGULAR AIR,21-5-11
SHP_6764,4422,REGULAR AIR,21-5-11
SHP_6799,17313,EXPRESS AIR,9-5-09
SHP_2383,21447,EXPRESS AIR,5-6-10
SHP_2351,9863,REGULAR AIR,6-9-11
SHP_2385,22208,REGULAR AIR,15-10-09
SHP_2385,22208,REGULAR AIR,15-10-09
SHP_2435,39906,REGULAR AIR,19-3-09
SHP_2330,1639,REGULAR AIR,20-8-11
SHP_2452,48198,DELIVERY TRUCK,21-11-09
SHP_2453,48198,REGULAR AIR,22-11-09
SHP_1032,20838,REGULAR AIR,11-4-09
SHP_1032,20838,REGULAR AIR,11-4-09
SHP_1049,24933,REGULAR AIR,28-7-09
SHP_1048,24933,DELIVERY TRUCK,28-7-09
SHP_1094,31938,REGULAR AIR,29-7-11
SHP_1093,31938,DELIVERY TRUCK,28-7-11
SHP_1129,41412,REGULAR AIR,19-9-09
SHP_1091,31874,EXPRESS AIR,15-9-12
SHP_940,1445,REGULAR AIR,11-1-11
SHP_975,8992,REGULAR AIR,14-11-10
SHP_974,8992,REGULAR AIR,13-11-10
SHP_974,8992,REGULAR AIR,13-11-10
SHP_1111,36805,EXPRESS AIR,16-12-10
SHP_1060,26368,REGULAR AIR,17-7-10
SHP_1116,38690,REGULAR AIR,24-1-12
SHP_1092,31874,DELIVERY TRUCK,15-9-12
SHP_1110,36805,REGULAR AIR,16-12-10
SHP_947,4067,REGULAR AIR,8-10-12
SHP_1030,20676,REGULAR AIR,26-11-12
SHP_939,1445,REGULAR AIR,12-1-11
SHP_953,4642,EXPRESS AIR,26-2-11
SHP_952,4642,REGULAR AIR,27-2-11
SHP_1656,13313,REGULAR AIR,19-7-09
SHP_1671,42405,REGULAR AIR,23-1-10
SHP_1655,13313,REGULAR AIR,18-7-09
SHP_1655,13313,REGULAR AIR,18-7-09
SHP_1665,29860,REGULAR AIR,16-9-09
SHP_848,21856,REGULAR AIR,5-4-12
SHP_828,10048,REGULAR AIR,17-5-09
SHP_854,24070,EXPRESS AIR,16-3-11
SHP_871,33600,REGULAR AIR,8-10-10
SHP_841,16230,REGULAR AIR,6-3-10
SHP_847,21856,REGULAR AIR,7-4-12
SHP_839,16230,REGULAR AIR,1-3-10
SHP_843,19074,DELIVERY TRUCK,27-6-12
SHP_830,10144,DELIVERY TRUCK,2-1-11
SHP_840,16230,DELIVERY TRUCK,1-3-10
SHP_829,10144,DELIVERY TRUCK,4-1-11
SHP_829,10144,DELIVERY TRUCK,4-1-11
SHP_853,24070,REGULAR AIR,16-3-11
SHP_853,24070,REGULAR AIR,16-3-11
SHP_842,16230,REGULAR AIR,4-3-10
SHP_827,10048,REGULAR AIR,18-5-09
SHP_831,10432,REGULAR AIR,12-1-12
SHP_3863,54950,REGULAR AIR,6-12-10
SHP_3833,51619,REGULAR AIR,3-9-09
SHP_3833,51619,REGULAR AIR,3-9-09
SHP_3665,27300,REGULAR AIR,30-9-12
SHP_3757,39460,REGULAR AIR,3-5-09
SHP_3786,43585,EXPRESS AIR,12-11-10
SHP_3864,54950,DELIVERY TRUCK,6-12-10
SHP_3835,51619,DELIVERY TRUCK,3-9-09
SHP_3834,51619,REGULAR AIR,4-9-09
SHP_3756,39460,REGULAR AIR,4-5-09
SHP_3664,27300,REGULAR AIR,1-10-12
SHP_1334,37412,REGULAR AIR,5-8-12
SHP_1305,29956,REGULAR AIR,15-8-09
SHP_6973,42083,REGULAR AIR,11-12-11
SHP_6933,16834,REGULAR AIR,30-10-10
SHP_6972,42083,REGULAR AIR,13-12-11
SHP_6972,42083,REGULAR AIR,13-12-11
SHP_4515,9700,REGULAR AIR,9-8-11
SHP_4537,12903,REGULAR AIR,27-9-09
SHP_4784,46305,REGULAR AIR,3-8-11
SHP_4563,16834,REGULAR AIR,25-10-10
SHP_5144,12711,REGULAR AIR,20-2-12
SHP_5144,12711,REGULAR AIR,20-2-12
SHP_5156,22407,EXPRESS AIR,19-11-09
SHP_5196,55648,REGULAR AIR,12-9-09
SHP_5155,22407,REGULAR AIR,17-11-09
SHP_5131,7363,REGULAR AIR,11-11-10
SHP_5182,43555,REGULAR AIR,5-7-12
SHP_5154,22407,REGULAR AIR,18-11-09
SHP_5138,9671,REGULAR AIR,14-9-11
SHP_5124,1217,REGULAR AIR,26-4-12
SHP_2198,44960,REGULAR AIR,3-5-11
SHP_1840,6592,REGULAR AIR,8-12-09
SHP_2273,53698,EXPRESS AIR,17-6-12
SHP_1804,640,REGULAR AIR,23-1-10
SHP_2197,44960,REGULAR AIR,5-5-11
SHP_1803,640,DELIVERY TRUCK,23-1-10
SHP_1841,6592,EXPRESS AIR,3-12-09
SHP_2303,57415,REGULAR AIR,25-3-09
SHP_2199,44960,REGULAR AIR,7-5-11
SHP_6606,47877,REGULAR AIR,31-8-09
SHP_6608,47877,REGULAR AIR,30-8-09
SHP_6607,47877,DELIVERY TRUCK,30-8-09
SHP_6180,11714,REGULAR AIR,5-8-09
SHP_6090,4230,EXPRESS AIR,5-3-12
SHP_6310,22466,REGULAR AIR,4-4-12
SHP_6179,11714,DELIVERY TRUCK,5-8-09
SHP_6364,26464,REGULAR AIR,11-12-11
SHP_6181,11748,DELIVERY TRUCK,3-6-09
SHP_6367,26689,REGULAR AIR,2-10-09
SHP_6089,4230,REGULAR AIR,4-3-12
SHP_6365,26464,REGULAR AIR,12-12-11
SHP_6309,22466,DELIVERY TRUCK,4-4-12
SHP_6470,37473,REGULAR AIR,5-10-09
SHP_6539,42567,DELIVERY TRUCK,13-1-10
SHP_7305,50882,REGULAR AIR,31-8-10
SHP_7282,38887,REGULAR AIR,26-10-09
SHP_7278,38787,REGULAR AIR,5-8-11
SHP_7244,28519,REGULAR AIR,24-6-10
SHP_7220,18119,REGULAR AIR,26-6-09
SHP_7281,38887,REGULAR AIR,25-10-09
SHP_4920,17124,EXPRESS AIR,26-10-09
SHP_4948,27426,EXPRESS AIR,2-3-10
SHP_5028,55136,REGULAR AIR,11-10-10
SHP_4947,27426,REGULAR AIR,25-2-10
SHP_4975,36835,REGULAR AIR,21-10-09
SHP_4975,36835,REGULAR AIR,21-10-09
SHP_4968,34913,REGULAR AIR,24-11-11
SHP_4974,36835,REGULAR AIR,22-10-09
SHP_5031,56064,REGULAR AIR,29-10-09
SHP_3560,4935,REGULAR AIR,27-5-10
SHP_3690,30915,EXPRESS AIR,16-1-09
SHP_3591,13121,REGULAR AIR,10-3-10
SHP_3691,30915,REGULAR AIR,21-1-09
SHP_3807,47303,EXPRESS AIR,7-12-11
SHP_3729,36896,REGULAR AIR,5-11-09
SHP_3705,32608,REGULAR AIR,24-5-12
SHP_3637,21729,REGULAR AIR,13-12-12
SHP_3730,36896,EXPRESS AIR,6-11-09
SHP_3806,47303,REGULAR AIR,6-12-11
SHP_3806,47303,REGULAR AIR,6-12-11
SHP_3636,21729,REGULAR AIR,10-12-12
SHP_3731,36896,REGULAR AIR,3-11-09
SHP_3590,13121,REGULAR AIR,8-3-10
SHP_7594,32610,REGULAR AIR,20-8-12
SHP_7594,32610,REGULAR AIR,20-8-12
SHP_7479,4514,REGULAR AIR,30-4-09
SHP_7555,23842,REGULAR AIR,24-9-10
SHP_7524,12356,REGULAR AIR,21-10-12
SHP_7628,40034,EXPRESS AIR,11-3-11
SHP_7519,11840,REGULAR AIR,15-8-09
SHP_7469,2882,DELIVERY TRUCK,23-8-11
SHP_7470,2882,REGULAR AIR,22-8-11
SHP_6593,46662,REGULAR AIR,31-12-11
SHP_6593,46662,REGULAR AIR,31-12-11
SHP_6593,46662,REGULAR AIR,31-12-11
SHP_6615,48294,REGULAR AIR,26-5-10
SHP_1378,48772,REGULAR AIR,13-5-09
SHP_1378,48772,REGULAR AIR,13-5-09
SHP_1378,48772,REGULAR AIR,13-5-09
SHP_1378,48772,REGULAR AIR,13-5-09
SHP_1377,48772,REGULAR AIR,14-5-09
SHP_3204,1825,REGULAR AIR,6-12-10
SHP_3527,59104,REGULAR AIR,14-2-09
SHP_3215,3750,REGULAR AIR,1-5-11
SHP_3395,37638,REGULAR AIR,23-1-09
SHP_3367,33956,REGULAR AIR,21-1-12
SHP_3300,21190,REGULAR AIR,28-5-09
SHP_3203,1189,REGULAR AIR,9-4-09
SHP_3526,59104,REGULAR AIR,15-2-09
SHP_3525,59104,EXPRESS AIR,15-2-09
SHP_7016,9895,REGULAR AIR,24-4-10
SHP_7042,42949,REGULAR AIR,23-5-09
SHP_7025,18596,REGULAR AIR,4-10-12
SHP_7022,17860,EXPRESS AIR,8-4-11
SHP_7032,26887,EXPRESS AIR,16-5-11
SHP_7040,41793,REGULAR AIR,16-5-09
SHP_7024,18596,DELIVERY TRUCK,4-10-12
SHP_7041,42949,REGULAR AIR,22-5-09
SHP_7033,26887,EXPRESS AIR,15-5-11
SHP_6628,49925,REGULAR AIR,23-1-10
SHP_6651,52196,REGULAR AIR,1-2-10
SHP_6531,42338,REGULAR AIR,4-11-09
SHP_6531,42338,REGULAR AIR,4-11-09
SHP_6493,39232,REGULAR AIR,17-7-11
SHP_6492,39232,REGULAR AIR,14-7-11
SHP_6650,52196,REGULAR AIR,31-1-10
SHP_6437,33702,EXPRESS AIR,3-9-12
SHP_6545,43043,REGULAR AIR,16-4-12
SHP_6490,39041,REGULAR AIR,28-10-11
SHP_6489,39041,EXPRESS AIR,26-10-11
SHP_6261,19040,REGULAR AIR,20-12-11
SHP_6265,19047,REGULAR AIR,30-1-09
SHP_6335,23555,REGULAR AIR,12-12-12
SHP_6335,23555,REGULAR AIR,12-12-12
SHP_6234,16642,REGULAR AIR,4-3-11
SHP_6264,19047,REGULAR AIR,29-1-09
SHP_6146,9091,REGULAR AIR,12-11-10
SHP_6146,9091,REGULAR AIR,12-11-10
SHP_6328,23301,REGULAR AIR,20-4-11
SHP_6328,23301,REGULAR AIR,20-4-11
SHP_6063,2436,EXPRESS AIR,13-9-11
SHP_6322,22914,REGULAR AIR,14-1-12
SHP_6408,31461,REGULAR AIR,29-6-11
SHP_6327,23297,REGULAR AIR,4-7-12
SHP_6327,23297,REGULAR AIR,4-7-12
SHP_6079,3328,DELIVERY TRUCK,25-11-12
SHP_7289,40006,REGULAR AIR,16-6-09
SHP_7284,39072,REGULAR AIR,23-2-09
SHP_7274,37542,EXPRESS AIR,22-7-09
